id,title,number,street,id_sec,id_subsec,cod_sec,cod_sub,sector,x,y,lon,lat,geometry,polygon_id,Name
112746.0,Intertech Disseny Interiors,19,CL FRANCESC TARREGA,8,118,serv,constr,"obras, instalaciones y rehabilitaciones, lampisteria, Gas, Electricidad, Climatización,Antenas Seguridad, Cristaleria, Puertas, Ventanas, Carpinteria",431598.0,4586247.0,2.180289984,41.42302185,POINT (2.180289984 41.42302185),23,aoi_24
112750.0,Electricitat-Lampisteria Garcilaso,23,CL FRANCESC TARREGA,8,118,serv,constr,"obras, instalaciones y rehabilitaciones, lampisteria, Gas, Electricidad, Climatización,Antenas Seguridad, Cristaleria, Puertas, Ventanas, Carpinteria",431601.0,4586273.0,2.18032294,41.42325627,POINT (2.18032294 41.42325627),23,aoi_24
383332.0,Factoria Led,175,PS MARAGALL,8,118,serv,constr,"obras, instalaciones y rehabilitaciones, lampisteria, Gas, Electricidad, Climatización,Antenas Seguridad, Cristaleria, Puertas, Ventanas, Carpinteria",431425.0,4586220.0,2.17822293,41.42276391,POINT (2.17822293 41.42276391),23,aoi_24
165251.0,Lampisteria Cuines I Banys Reformes Izquierdo,147,PS MARAGALL,8,118,serv,constr,"obras, instalaciones y rehabilitaciones, lampisteria, Gas, Electricidad, Climatización,Antenas Seguridad, Cristaleria, Puertas, Ventanas, Carpinteria",431519.0,4586076.0,2.179364045,41.42147497,POINT (2.179364045 41.42147497),23,aoi_24
145570.0,Aluminios Garcilaso,194,CL GARCILASO,8,118,serv,constr,"obras, instalaciones y rehabilitaciones, lampisteria, Gas, Electricidad, Climatización,Antenas Seguridad, Cristaleria, Puertas, Ventanas, Carpinteria",431590.0,4586326.0,2.180185314,41.42373269,POINT (2.180185314 41.42373269),23,aoi_24
145581.0,Jumec Interiorisme,207,CL GARCILASO,8,118,serv,constr,"obras, instalaciones y rehabilitaciones, lampisteria, Gas, Electricidad, Climatización,Antenas Seguridad, Cristaleria, Puertas, Ventanas, Carpinteria",431569.0,4586288.0,2.179938328,41.42338865,POINT (2.179938328 41.42338865),23,aoi_24
102343.0,Lampista Fontaner,162,CL FELIP II,8,118,serv,constr,"obras, instalaciones y rehabilitaciones, lampisteria, Gas, Electricidad, Climatización,Antenas Seguridad, Cristaleria, Puertas, Ventanas, Carpinteria",431735.0,4586397.0,2.181912384,41.424384499999995,POINT (2.181912384 41.4243845),23,aoi_24
361937.0,Dalex,159,CL FELIP II,8,118,serv,constr,"obras, instalaciones y rehabilitaciones, lampisteria, Gas, Electricidad, Climatización,Antenas Seguridad, Cristaleria, Puertas, Ventanas, Carpinteria",431742.0,4586334.0,2.182003263,41.42381768,POINT (2.182003263 41.42381768),23,aoi_24
361950.0,Reformes,3,CL FELIP BERTRAN I GUELL,8,118,serv,constr,"obras, instalaciones y rehabilitaciones, lampisteria, Gas, Electricidad, Climatización,Antenas Seguridad, Cristaleria, Puertas, Ventanas, Carpinteria",431747.8701,4586417.94,2.182064026,41.4245742,POINT (2.182064026 41.4245742),23,aoi_24
361938.0,El Local del Congres,161,CL FELIP II,1,108,cult,ocio,locales de ocio,431742.0,4586334.0,2.182003263,41.42381768,POINT (2.182003263 41.42381768),23,aoi_24
112781.0,Fotocòpies Molt S.L,33,CL FRANCESC TARREGA,1,6,cult,pape,papelería,431611.0,4586339.0,2.180435132,41.42385156,POINT (2.180435132 41.42385156),23,aoi_24
145551.0,Llibreria El Circ De Les Lletres,166,CL GARCILASO,1,6,cult,pape,papelería,431677.0,4586316.0,2.181227498,41.42365003,POINT (2.181227498 41.42365003),23,aoi_24
145572.0,Comercial Esteve Papereria,196,CL GARCILASO,1,6,cult,pape,papelería,431579.0,4586327.0,2.180053574,41.42374076,POINT (2.180053574 41.42374076),23,aoi_24
361907.0,Retols Ochoa,72,CL PINAR DEL RIO,1,6,cult,pape,papelería,431490.0,4586230.0,2.178999584,41.42285953,POINT (2.178999584 41.42285953),23,aoi_24
361939.0,Ecoservei,163,CL FELIP II,1,6,cult,pape,papelería,431731.0,4586350.0,2.181869828,41.42396085,POINT (2.181869828 41.42396085),23,aoi_24
16066.0,De Tot,142,PS MARAGALL,3,7,llar,llar,"tienda de decoración, iluminacion, pinturas papeles, Cocinas, Baños, Toldos",431460.0,4586233.0,2.178640264,41.42288398,POINT (2.178640264 41.42288398),23,aoi_24
16133.0,Juvi's Pinturas y Decoracion,171,PS MARAGALL,3,7,llar,llar,"tienda de decoración, iluminacion, pinturas papeles, Cocinas, Baños, Toldos",431440.0,4586215.0,2.1784029869999997,41.42272016,POINT (2.178402987 41.42272016),23,aoi_24
361870.0,Drac de Llum,122,PS MARAGALL,3,7,llar,llar,"tienda de decoración, iluminacion, pinturas papeles, Cocinas, Baños, Toldos",431561.0,4586103.0,2.179863548,41.42172174,POINT (2.179863548 41.42172174),23,aoi_24
721982.0,Mainsta,165,CL FELIP II,3,7,llar,llar,"tienda de decoración, iluminacion, pinturas papeles, Cocinas, Baños, Toldos",431706.0,4586375.0,2.181567849,41.42418389,POINT (2.181567849 41.42418389),23,aoi_24
153979.0,Ceramics,22,CL SEGLE XX,3,45,llar,mate,materiales de construcción,431380.0,4586232.0,2.1776831000000003,41.42286815,POINT (2.1776831 41.42286815),23,aoi_24
112679.0,El Cau,44,CL MATANZAS,8,28,serv,masco,tienda de animales,431756.0,4586233.0,2.182182194,41.4229092,POINT (2.182182194 41.4229092),23,aoi_24
361904.0,Barna Fauna,58,CL PINAR DEL RIO,8,28,serv,masco,tienda de animales,431584.0,4586220.0,2.180125517,41.42277747,POINT (2.180125517 41.42277747),23,aoi_24
721719.0,El cau,44,CL MATANZAS,8,28,serv,masco,tienda de animales,431771.0,4586226.0,2.182362474,41.42284742,POINT (2.182362474 41.42284742),23,aoi_24
117787.0,Magatzem,4,CL ACACIES,5,87,other,logis,"logística, Guardamuebles,Mudanzas, Embalajes",431450.0,4586288.0,2.178514366,41.4233785,POINT (2.178514366 41.4233785),23,aoi_24
117842.0,Magatzem,25,CL CIENFUEGOS,5,87,other,logis,"logística, Guardamuebles,Mudanzas, Embalajes",431812.0,4586354.0,2.182838638,41.42400376,POINT (2.182838638 41.42400376),23,aoi_24
112717.0,Magatzem,57,CL PUERTO PRINCIPE,5,87,other,logis,"logística, Guardamuebles,Mudanzas, Embalajes",431669.0,4586235.0,2.181140927,41.42291981,POINT (2.181140927 41.42291981),23,aoi_24
112721.0,Magatzem,70,CL PUERTO PRINCIPE,5,87,other,logis,"logística, Guardamuebles,Mudanzas, Embalajes",431687.0,4586276.0,2.1813516809999998,41.42329062,POINT (2.181351681 41.42329062),23,aoi_24
112742.0,Magatzem,15,CL FRANCESC TARREGA,5,87,other,logis,"logística, Guardamuebles,Mudanzas, Embalajes",431592.0,4586217.0,2.180221584,41.42275113,POINT (2.180221584 41.42275113),23,aoi_24
112744.0,Alsen Magatzem,16,CL FRANCESC TARREGA,5,87,other,logis,"logística, Guardamuebles,Mudanzas, Embalajes",431598.0,4586178.0,2.1802977930000003,41.42240039,POINT (2.180297793 41.42240039),23,aoi_24
112760.0,Box Infinity Trasters De Lloguer,32,CL FRANCESC TARREGA,5,87,other,logis,"logística, Guardamuebles,Mudanzas, Embalajes",431608.0,4586256.0,2.1804086259999997,41.42310376,POINT (2.180408626 41.42310376),23,aoi_24
112767.0,Magatzem Parcs i Jardins,42,CL FRANCESC TARREGA,5,87,other,logis,"logística, Guardamuebles,Mudanzas, Embalajes",431620.0,4586333.0,2.180543506,41.42379829,POINT (2.180543506 41.42379829),23,aoi_24
383051.0,Eix Maragall,6,CL SEGLE XX,5,48,other,assoc,asociación ciudadana,431427.0,4586199.0,2.178249245,41.42257494,POINT (2.178249245 41.42257494),23,aoi_24
112716.0,Sac Ceràmica Artesania,54,CL PUERTO PRINCIPE,8,19,serv,ofic,oficinas,431679.0,4586226.0,2.181261605,41.4228396,POINT (2.181261605 41.4228396),23,aoi_24
16069.0,Bilogic Grafics Serveis Gràfics,152,PS MARAGALL,8,19,serv,ofic,oficinas,431441.0,4586261.0,2.178409735,41.42313455,POINT (2.178409735 41.42313455),23,aoi_24
142274.0,M.C. Assessoria,4,CL ART,8,19,serv,ofic,oficinas,431487.0,4586105.0,2.178977855,41.42173344,POINT (2.178977855 41.42173344),23,aoi_24
361898.0,Sigma,91,CL PUERTO PRINCIPE,8,19,serv,ofic,oficinas,431706.0,4586375.0,2.181567849,41.42418389,POINT (2.181567849 41.42418389),23,aoi_24
361903.0,Mp Fred,53,CL PINAR DEL RIO,8,19,serv,ofic,oficinas,431578.0,4586181.0,2.180058136,41.422425700000005,POINT (2.180058136 41.42242570000001),23,aoi_24
117788.0,Regis Electrodomèstics,4,CL ACACIES,3,114,llar,elect,electrodomésticos,431450.0,4586288.0,2.178514366,41.4233785,POINT (2.178514366 41.4233785),23,aoi_24
145656.0,Electrònica Garcilaso,213,CL GARCILASO,3,114,llar,elect,electrodomésticos,431546.0,4586299.0,2.179661863,41.42348576,POINT (2.179661863 41.42348576),23,aoi_24
721670.0,"Servei Tecnic Oficial Tecnolec, S.L.",48-50,CL PINAR DEL RIO,3,114,llar,elect,electrodomésticos,431646.0,4586208.0,2.1808687630000003,41.42267467,POINT (2.180868763 41.42267467),23,aoi_24
721671.0,"Servei Tecnic Oficial Tecnolec, S.L.",48-50,CL PINAR DEL RIO,3,114,llar,elect,electrodomésticos,431646.0,4586208.0,2.1808687630000003,41.42267467,POINT (2.180868763 41.42267467),23,aoi_24
722032.0,Bcn Electrodomestico,203,CL GARCILASO,3,114,llar,elect,electrodomésticos,431584.0,4586288.0,2.180117819,41.42338993,POINT (2.180117819 41.42338993),23,aoi_24
117726.0,Loewe Servei Tècnic oficial,46,CL PINAR DEL RIO,1,51,cult,audiov,tienda de audiovisuales,431646.0,4586208.0,2.1808687630000003,41.42267467,POINT (2.180868763 41.42267467),23,aoi_24
112758.0,Forns Enrich,29,CL FRANCESC TARREGA,7,33,quot,forn,panadería,431608.0,4586331.0,2.180400139,41.42377926,POINT (2.180400139 41.42377926),23,aoi_24
16138.0,Fleca Brioixeria Mateu,159,PS MARAGALL,7,33,quot,forn,panadería,431487.0,4586145.0,2.178973321,41.422093700000005,POINT (2.178973321 41.4220937),23,aoi_24
145539.0,Forn Pastisseria Laia,150,CL GARCILASO,7,33,quot,forn,panadería,431735.0,4586300.0,2.181923341,41.42351086,POINT (2.181923341 41.42351086),23,aoi_24
722028.0,Shanbaya Viatges,175,CL GARCILASO,8,21,serv,viat,agencia de viajes,431689.0,4586272.0,2.181376065,41.42325476,POINT (2.181376065 41.42325476),23,aoi_24
32744.0,Prink Cartutxos,155,PS MARAGALL,0,39,altr,info,tienda de informática,431508.0,4586115.0,2.179228003,41.421825299999995,POINT (2.179228003 41.42182529999999),23,aoi_24
361924.0,Crearmax,21,CL MANIGUA,0,39,altr,info,tienda de informática,431512.0,4586298.0,2.179255129,41.42347385,POINT (2.179255129 41.42347385),23,aoi_24
117723.0,Mis Delícias Conservas,44,CL PINAR DEL RIO,7,43,quot,come,tienda de conservas,431683.0,4586195.0,2.1813129719999997,41.42256074,POINT (2.181312972 41.42256074),23,aoi_24
16063.0,Herbolari,134,PS MARAGALL,7,43,quot,come,tienda de conservas,431483.0,4586201.0,2.178919109,41.42259774,POINT (2.178919109 41.42259774),23,aoi_24
117844.0,Residència Geriàtrica Mare De Déu De Montserrat,27,CL CIENFUEGOS,5,60,other,resi,centros de la 3a edad,431802.0,4586360.0,2.1827182990000003,41.42405695,POINT (2.182718299 41.42405695),23,aoi_24
16122.0,Parking,187,PS MARAGALL,9,38,tran,apar,parking,431403.0,4586269.0,2.177954118,41.42320336,POINT (2.177954118 41.42320336),23,aoi_24
112747.0,Do Yang Atenza Arte Marcial Koreano,21,CL FRANCESC TARREGA,8,121,serv,espo,centro deportivo privado,431598.0,4586258.0,2.180288739,41.42312092,POINT (2.180288739 41.42312092),23,aoi_24
145554.0,Gimnasio Puro Impacto,171,CL GARCILASO,8,121,serv,espo,centro deportivo privado,431700.0,4586270.0,2.1815079180000003,41.42323768,POINT (2.181507918 41.42323768),23,aoi_24
216280.0,Instal·lació Esportiva CEIP DOCTOR FERRAN I CLUA,25,CL MANIGUA,8,121,serv,espo,centro deportivo privado,431459.8768,4586237.495,2.178638281,41.42292446,POINT (2.178638281 41.42292446),23,aoi_24
112741.0,Confeccions Sierco Arreglos Prendas De Vestir Sense Nom,15,CL FRANCESC TARREGA,8,35,serv,arranj,arreglos de ropa,431591.0,4586212.0,2.180210184,41.42270602,POINT (2.180210184 41.42270602),23,aoi_24
145553.0,Estanc Nº 342,170,CL GARCILASO,0,5,altr,estanc,estanco,431665.0,4586318.0,2.181083679,41.42366702,POINT (2.181083679 41.42366702),23,aoi_24
142249.0,Tabacs 300,2,RB MUNTANYA,0,5,altr,estanc,estanco,431447.0,4586161.0,2.178492873,41.4222344,POINT (2.178492873 41.4222344),23,aoi_24
117737.0,Mediterraneo Bar Restaurant,66,CL PINAR DEL RIO,2,2,host,rest,restaurante,431554.0,4586224.0,2.179766085,41.42281094,POINT (2.179766085 41.42281094),23,aoi_24
117740.0,Restaurant Xinès La Perla De Oriente,74,CL PINAR DEL RIO,2,2,host,rest,restaurante,431479.0,4586228.0,2.178868185,41.42284057,POINT (2.178868185 41.42284057),23,aoi_24
112722.0,Bar Restaurant Rivadeneira,73,CL PUERTO PRINCIPE,2,2,host,rest,restaurante,431682.0,4586323.0,2.181286538,41.4237135,POINT (2.181286538 41.4237135),23,aoi_24
16064.0,Marc's Entrepans,140,PS MARAGALL,2,2,host,rest,restaurante,431468.0,4586221.0,2.1787373530000003,41.42277659,POINT (2.178737353 41.42277659),23,aoi_24
16068.0,Restaurante Taula Gourmet,146,PS MARAGALL,2,2,host,rest,restaurante,431453.0,4586242.0,2.1785554819999997,41.42296445,POINT (2.178555482 41.42296445),23,aoi_24
16126.0,Cerveceria Tico-Taco,181,PS MARAGALL,2,2,host,rest,restaurante,431410.0,4586259.0,2.178039015,41.42311389,POINT (2.178039015 41.42311389),23,aoi_24
721661.0,Restaurant Xines La Perla de Oriente,74,CL PINAR DEL RIO,2,2,host,rest,restaurante,431479.0,4586228.0,2.178868185,41.42284057,POINT (2.178868185 41.42284057),23,aoi_24
722029.0,Restaurante Japonés Teppanyaki,181,CL GARCILASO,2,2,host,rest,restaurante,431652.0,4586272.0,2.180933321,41.42325161,POINT (2.180933321 41.42325161),23,aoi_24
131143.0,Basar Sense Nom,1,CL GARROTXA,3,116,llar,basar,bazar,431474.0,4586146.0,2.1788176519999998,41.4221016,POINT (2.178817652 41.4221016),23,aoi_24
16137.0,Basar Oriental,161,PS MARAGALL,3,116,llar,basar,bazar,431484.0,4586149.0,2.17893697,41.42212947,POINT (2.17893697 41.42212947),23,aoi_24
145560.0,Només 100 Regals,177,CL GARCILASO,3,116,llar,basar,bazar,431667.0,4586270.0,2.1811130380000003,41.42323487,POINT (2.181113038 41.42323487),23,aoi_24
145580.0,AR Sistemas,205,CL GARCILASO,5,542,other,impr,impresión y artes gráficas,431577.0,4586294.0,2.180033377,41.42344337,POINT (2.180033377 41.42344337),23,aoi_24
721662.0,8a Retols Ochoa,72,CL PINAR DEL RIO,5,542,other,impr,impresión y artes gráficas,431490.0,4586230.0,2.178999584,41.42285953,POINT (2.178999584 41.42285953),23,aoi_24
16140.0,Fruites I Verdures Jiang-1,157,PS MARAGALL,7,24,quot,fruit,frutería,431501.0,4586125.0,2.179143109,41.42191477,POINT (2.179143109 41.42191477),23,aoi_24
145541.0,Fruiteria Borau,154,CL GARCILASO,7,24,quot,fruit,frutería,431719.0,4586304.0,2.1817314309999998,41.42354552,POINT (2.181731431 41.42354552),23,aoi_24
722119.0,Fruites Mima,6,CL MANIGUA,7,24,quot,fruit,frutería,431532.0,4586173.0,2.179508611,41.42234973,POINT (2.179508611 41.42234973),23,aoi_24
117729.0,Centre De Teràpies,55,CL PINAR DEL RIO,8,30,serv,salud,estètica i bellesa,431566.0,4586182.0,2.179914432,41.42243369,POINT (2.179914432 41.42243369),23,aoi_24
112676.0,Marta Martínez Pedicura Manicura Depilació,33,CL MATANZAS,8,30,serv,salud,estètica i bellesa,431745.0,4586232.0,2.1820506809999998,41.42289925,POINT (2.182050681 41.42289925),23,aoi_24
383329.0,Natural Ment,149,PS MARAGALL,8,30,serv,salud,estètica i bellesa,431522.0,4586086.0,2.1793988090000003,41.4215653,POINT (2.179398809 41.4215653),23,aoi_24
32757.0,Bye Bye Pelos,150,PS MARAGALL,8,30,serv,salud,estètica i bellesa,431444.0,4586256.0,2.1784462,41.42308977,POINT (2.1784462 41.42308977),23,aoi_24
165254.0,BioTerra,159,PS MARAGALL,8,30,serv,salud,estètica i bellesa,431486.0,4586130.0,2.178963055,41.42195852,POINT (2.178963055 41.42195852),23,aoi_24
721694.0,Centre de Teràpies,55,CL PINAR DEL RIO,8,30,serv,salud,estètica i bellesa,431566.0,4586182.0,2.179914432,41.42243369,POINT (2.179914432 41.42243369),23,aoi_24
722031.0,Mola Rebost de Salud,191,CL GARCILASO,8,30,serv,salud,estètica i bellesa,431626.0,4586268.0,2.180622657,41.42321337,POINT (2.180622657 41.42321337),23,aoi_24
722034.0,Estetica Sonia,209,CL GARCILASO,8,30,serv,salud,estètica i bellesa,431562.0,4586289.0,2.179854452,41.42339706,POINT (2.179854452 41.42339706),23,aoi_24
112724.0,5.6 Serveis Integrals De Fotografia,89,CL PUERTO PRINCIPE,1,32,cult,foto,tienda de fotografía,431695.0,4586356.0,2.1814383680000002,41.42401183,POINT (2.181438368 41.42401183),23,aoi_24
112738.0,Grup CIEF Centre D'Ensenyament Tecnològic,14,CL FRANCESC TARREGA,8,120,serv,educp,centro educativo privado,431594.0,4586154.0,2.180252646,41.42218389,POINT (2.180252646 41.42218389),23,aoi_24
145559.0,Escola Infantil Mimos,177,CL GARCILASO,8,120,serv,educp,centro educativo privado,431667.0,4586270.0,2.1811130380000003,41.42323487,POINT (2.181113038 41.42323487),23,aoi_24
722040.0,Escola Infantil Picafort,196,CL GARCILASO,8,120,serv,educp,centro educativo privado,431579.0,4586327.0,2.180053574,41.42374076,POINT (2.180053574 41.42374076),23,aoi_24
383445.0,Centre De Dia / Escola Nen Déu,224,RD GUINARDO,5,46,other,admi,edificio administrativo ,431383.0,4586269.0,2.1777147969999997,41.42320165,POINT (2.177714797 41.42320165),23,aoi_24
213141.0,Escola Bressol Manigua,232,CL GARCILASO,5,41,other,educ,centro educativo ,431443.6167,4586248.571,2.178442455,41.42302283,POINT (2.178442455 41.42302283),23,aoi_24
219569.0,Escola Doctor Ferran i Clua,25,CL MANIGUA,5,41,other,educ,centro educativo ,431441.2251,4586315.145,2.178406286,41.42362224,POINT (2.178406286 41.42362224),23,aoi_24
232998.0,Escola de Dansa Spin,9,PJ ORDI,5,41,other,educ,centro educativo ,431384.6937,4586333.648,2.177727724,41.42378406,POINT (2.177727724 41.42378406),23,aoi_24
383330.0,Yoigo,151,PS MARAGALL,8,14,serv,movi,tienda de telefonía móvil,431515.0,4586089.0,2.1793147090000002,41.42159172,POINT (2.179314709 41.42159172),23,aoi_24
722011.0,Panafonic,158,CL FELIP II,8,14,serv,movi,tienda de telefonía móvil,431785.0,4586357.0,2.1825152119999998,41.42402849,POINT (2.182515212 41.42402849),23,aoi_24
722033.0,Tesco Mobils,203,CL GARCILASO,8,14,serv,movi,tienda de telefonía móvil,431584.0,4586288.0,2.180117819,41.42338993,POINT (2.180117819 41.42338993),23,aoi_24
32755.0,La Claixera Centre Especial De Treball D'Arep,124,PS MARAGALL,5,63,other,civi,centro cívico y casal municipal,431541.0,4586113.0,2.1796231,41.4218101,POINT (2.1796231 41.4218101),23,aoi_24
117725.0,Tower Import S.L,44,CL PINAR DEL RIO,5,117,other,maqui,maquinaria,431683.0,4586195.0,2.1813129719999997,41.42256074,POINT (2.181312972 41.42256074),23,aoi_24
145577.0,Bairesa Electrobombas,203,CL GARCILASO,5,117,other,maqui,maquinaria,431584.0,4586288.0,2.180117819,41.42338993,POINT (2.180117819 41.42338993),23,aoi_24
117739.0,Bodega Luis,74,CL PINAR DEL RIO,7,58,quot,bode,bodega,431479.0,4586228.0,2.178868185,41.42284057,POINT (2.178868185 41.42284057),23,aoi_24
117742.0,2D2Dspuma,6,CL MANIGUA,7,58,quot,bode,bodega,431532.0,4586173.0,2.179508611,41.42234973,POINT (2.179508611 41.42234973),23,aoi_24
721660.0,Bodega Lluis,74,CL PINAR DEL RIO,7,58,quot,bode,bodega,431479.0,4586228.0,2.178868185,41.42284057,POINT (2.178868185 41.42284057),23,aoi_24
117743.0,Mimitos,6,CL MANIGUA,6,104,pers,infant,"artículos y servicios para niños, Ludotecas",431532.0,4586173.0,2.179508611,41.42234973,POINT (2.179508611 41.42234973),23,aoi_24
722038.0,Bibidi Bobidiboo,154,CL GARCILASO,6,104,pers,infant,"artículos y servicios para niños, Ludotecas",431719.0,4586304.0,2.1817314309999998,41.42354552,POINT (2.181731431 41.42354552),23,aoi_24
722120.0,Petit Vintage,10,CL MANIGUA,6,104,pers,infant,"artículos y servicios para niños, Ludotecas",431531.0,4586191.0,2.179494606,41.42251176,POINT (2.179494606 41.42251176),23,aoi_24
722113.0,Ferretería Rossell,7,CL MANIGUA,3,103,llar,ferret,ferretería,431503.0,4586234.0,2.179154688,41.42289666,POINT (2.179154688 41.42289666),23,aoi_24
145537.0,Alhambra,148,CL GARCILASO,2,151,host,rapi,"comida rápida, comida preparada, comida para llevar",431741.0,4586303.0,2.1819947980000003,41.42353839,POINT (2.181994798 41.42353839),23,aoi_24
16067.0,Optica Luxot,146,PS MARAGALL,6,18,pers,opti,óptica,431456.0,4586238.0,2.178591833,41.42292868,POINT (2.178591833 41.42292868),23,aoi_24
383055.0,Varietats,20,CL SEGLE XX,0,17,altr,variet,tienda de variedades,431387.0,4586229.0,2.177767203,41.42284172,POINT (2.177767203 41.42284172),23,aoi_24
16129.0,Borbon Grup,179,PS MARAGALL,8,10,serv,inmo,inmobiliaria,431423.0,4586240.0,2.178196729,41.42294387,POINT (2.178196729 41.42294387),23,aoi_24
16131.0,Tecnocasa,177,PS MARAGALL,8,10,serv,inmo,inmobiliaria,431431.0,4586229.0,2.178293705,41.42284548,POINT (2.178293705 41.42284548),23,aoi_24
16148.0,Fuster Gestors  Immobiliaris,145,PS MARAGALL,8,10,serv,inmo,inmobiliaria,431535.0,4586076.0,2.179555497,41.42147634,POINT (2.179555497 41.42147634),23,aoi_24
